section,lat,lng,unit_PRICE,PRICE,health,total_size,land_size,n_land,n_build,n_park,district_id,date,built_date,floor,total_floor,build_state,use,is.comp,is.manage,is.furn,n_room,n_hall,n_bath
2017Q3,25.0404082,121.5574353,343,66300,2,193.21,0,0,1,0,2,2017-05-12,NA,5,12,10,-1,TRUE,TRUE,TRUE,4,2,2
2017Q3,25.039338,121.5439515,445,145e3,0,326.12,0,0,1,0,2,2017-05-25,1987-01-16,2,15,1,-1,FALSE,TRUE,FALSE,0,0,0
2017Q3,25.0294674,121.5405555,736,32e3,1,43.48,0,0,1,0,2,2017-05-23,2015-05-11,3,7,8,-1,TRUE,TRUE,TRUE,0,1,1
2017Q3,25.0294674,121.5405555,719,3e4,1,41.74,0,0,1,0,2,2017-05-16,2015-05-11,5,7,8,-1,TRUE,TRUE,TRUE,0,1,1
2017Q3,25.0396828,121.5299403,423,6e4,2,141.74,0,0,1,0,12,2017-05-25,2011-03-30,3,7,6,-1,TRUE,FALSE,TRUE,2,2,2
2017Q3,25.0581221,121.5098193,453,6e4,0,132.43,167,0,1,0,3,2017-04-26,2012-09-10,-1,3,9,-1,FALSE,FALSE,FALSE,0,0,0
2017Q3,25.0714201,121.619734,158,19e3,2,120.32,30.67,3,1,0,5,2017-05-01,1985-12-30,4,5,5,-1,TRUE,FALSE,FALSE,3,2,2
2017Q3,25.0769142,121.6203877,343,12e3,0,34.99,9.89,1,1,0,5,2017-05-15,1996-05-17,3,7,6,-1,FALSE,TRUE,TRUE,0,0,0
2017Q3,25.0973243,121.5238466,238,32e3,0,134.44,0,0,1,0,6,2017-05-22,2016-05-17,1,15,7,-1,FALSE,FALSE,FALSE,0,0,0
2017Q3,25.0402439,121.5008191,213,12e4,0,563.84,800,0,1,0,8,2017-05-03,1990-11-28,5,7,1,-1,FALSE,FALSE,FALSE,0,0,0
2017Q3,25.0521586,121.5106688,269,3e4,1,111.65,11.52,0,1,0,3,2017-05-22,1977-06-03,6,11,10,-1,TRUE,TRUE,FALSE,2,1,1
2017Q3,25.079962600000002,121.5589934,389,176e3,0,452.61,0,0,0,0,11,2017-05-15,2015-03-10,5,11,1,-1,TRUE,TRUE,FALSE,1,0,0
2017Q3,25.079962600000002,121.5589934,389,44e3,0,113.16,0,0,0,0,11,2017-05-15,2015-03-10,5,11,1,-1,TRUE,TRUE,FALSE,1,0,0
2017Q3,25.0503594,121.5271866,652,25e3,1,38.34,0,0,1,0,11,2017-05-26,2016-06-23,3,7,6,-1,TRUE,FALSE,TRUE,1,1,1
2017Q3,25.0760559,121.577162,239,24e3,2,100.59,0,0,1,0,5,2017-05-28,1981-04-20,4,5,5,-1,TRUE,TRUE,FALSE,3,2,2
2017Q3,25.0511569,121.580386,366,11e3,0,30.03,0,0,1,0,4,2017-05-07,1995-12-19,1,16,1,-1,FALSE,TRUE,FALSE,0,0,0
2017Q3,25.049515,121.544416,403,51e3,2,126.67,0,0,1,0,7,2017-05-05,1982-06-30,7,12,10,-1,TRUE,TRUE,FALSE,4,2,2
2017Q3,25.0634505,121.5446756,591,2e4,1,33.85,0,0,1,0,7,2017-05-03,2008-10-13,9,11,8,-1,TRUE,TRUE,FALSE,1,1,1
2017Q3,25.0563999,121.551294,494,7e4,2,141.76,0,0,1,0,7,2017-04-22,1986-07-14,5,7,6,-1,TRUE,TRUE,TRUE,4,2,2
2017Q3,25.0587166,121.5630527,1674,170280,0,101.7,0,0,2,0,7,2017-05-03,1983-12-29,1,16,3,-1,FALSE,TRUE,FALSE,0,0,0
2017Q3,25.05189,121.5578,631,44e3,1,69.77,0,0,1,0,7,2017-05-12,2009-03-31,18,18,10,-1,TRUE,TRUE,TRUE,1,1,1
2017Q3,25.0548084,121.5444479,423,18e4,0,425.38,0,0,2,0,7,2017-04-21,1986-02-05,13,15,10,-1,FALSE,TRUE,FALSE,0,0,0
2017Q3,25.0510356,121.5452347,334,75e3,2,224.52,0,0,1,0,7,2017-05-16,2011-10-31,7,10,10,-1,TRUE,TRUE,TRUE,3,2,2
2017Q3,25.047872,121.578186,605,2e4,1,33.06,0,0,1,0,10,2017-04-23,1977-07-05,2,4,8,-1,TRUE,FALSE,TRUE,1,1,1
2017Q3,25.1251231,121.5331378,555,145e3,3,261.16,0,0,1,1,6,2017-04-30,1991-08-23,3,7,6,-1,TRUE,TRUE,TRUE,4,2,3
2017Q3,25.11921,121.531257,514,92e3,2,179.11,0,0,1,0,6,2017-05-06,2008-11-18,2,13,10,-1,TRUE,TRUE,TRUE,3,1,2
2017Q3,25.1212624,121.5247451,411,7e4,3,170.5,0,0,1,0,1,2017-05-23,1984-06-07,3,7,10,-1,TRUE,TRUE,TRUE,3,2,3
2017Q3,25.1134188,121.5294137,391,65e3,2,166.05,0,0,1,1,6,2017-05-23,1984-11-06,6,7,6,-1,TRUE,TRUE,TRUE,3,1,2
2017Q3,25.1220889,121.523607,357,7e4,2,196,0,0,1,1,1,2017-05-04,2004-07-12,4,14,10,-1,TRUE,TRUE,TRUE,4,2,2
2017Q3,25.0584949,121.5440649,332,4e4,1,120.43,15.88,0,1,0,11,2017-05-17,1983-03-09,9,14,1,-1,TRUE,TRUE,TRUE,2,2,1
2017Q3,25.083277,121.591515,494,5e4,1,101.15,0,0,1,0,5,2017-05-22,2014-10-23,12,12,10,-1,TRUE,TRUE,TRUE,2,2,1
2017Q3,25.052435,121.523428,356,35e3,0,98.33,0,0,1,0,11,2017-05-09,1967-10-31,5,10,1,-1,FALSE,TRUE,FALSE,0,0,0
2017Q3,25.0662339,121.5273457,472,15500,1,32.83,0,0,1,0,11,2017-05-05,1996-10-11,4,5,8,-1,TRUE,TRUE,FALSE,1,1,1
2017Q3,25.0510981,121.5254168,545,13792,3,25.32,0,0,0,0,11,2017-05-02,NA,3,4,5,-1,TRUE,TRUE,TRUE,3,3,3
2017Q3,25.054466,121.577885,156,24e4,0,0,1536,2,0,0,5,2017-05-10,NA,-1,NA,7,-1,TRUE,FALSE,TRUE,0,0,0
2017Q3,25.082885,121.5618128,421,18e3,1,42.8,7.8,1,1,0,5,2017-04-20,2009-07-29,13,13,10,-1,TRUE,TRUE,TRUE,1,1,1
2017Q3,25.0812893,121.5623369,409,18e3,1,44,7.8,1,1,0,5,2017-04-20,2009-07-29,13,13,10,-1,TRUE,TRUE,TRUE,1,1,1
2017Q3,25.061623,121.5372354,365,56e3,2,153.52,0,0,1,0,11,2017-05-03,2010-09-24,8,15,10,-1,TRUE,TRUE,TRUE,4,2,2
2017Q3,25.0613244,121.5296175,407,16e3,1,39.3,0,0,1,0,11,2017-05-15,1997-11-15,6,12,8,-1,TRUE,TRUE,FALSE,1,1,1
2017Q3,25.083277,121.591515,447,65e3,0,145.29,0,0,1,0,5,2017-05-19,1994-10-11,1,10,3,-1,FALSE,TRUE,FALSE,0,0,0
2017Q3,25.0712788,121.5820546,369,125e3,0,338.96,0,0,1,1,5,2017-05-26,1999-06-30,1,6,2,-1,FALSE,TRUE,FALSE,0,0,0
2017Q3,25.0630703,121.5822751,729,214e3,0,293.67,0,0,1,1,5,2017-05-26,2008-10-02,1,8,2,-1,FALSE,TRUE,FALSE,0,0,0
2017Q3,25.055793,121.525628,249,18e3,1,72.27,0,0,1,0,11,2017-05-10,2003-02-13,4,14,10,-1,TRUE,TRUE,TRUE,1,1,1
2017Q3,25.0649087,121.5256777,455,55e3,1,120.76,0,0,1,0,11,2017-05-26,2011-07-26,6,13,10,-1,TRUE,TRUE,TRUE,2,1,1
2017Q3,25.0691106,121.5842514,255,3e4,1,117.55,0,0,1,0,5,2017-05-16,2005-12-21,7,8,6,-1,TRUE,FALSE,TRUE,2,2,1
2017Q3,25.0635339,121.520902,473,3e4,1,63.45,0,0,1,0,11,2017-05-24,2011-06-30,11,15,10,-1,TRUE,TRUE,TRUE,1,1,1
2017Q3,25.0507372,121.5336324,461,69e3,2,149.54,0,0,1,0,11,2017-05-15,1997-04-17,5,6,6,-1,TRUE,TRUE,TRUE,3,1,2
2017Q3,25.065211,121.5293055,282,72e3,4,255.1,0,0,2,0,11,2017-05-05,1994-11-25,8,9,6,-1,TRUE,TRUE,FALSE,6,4,4
2017Q3,25.0507372,121.5336324,350,55e3,2,157.33,0,0,1,0,11,2017-05-25,1997-04-17,6,6,6,-1,TRUE,TRUE,TRUE,3,1,2
2017Q3,25.0790585,121.5897242,354,25500,1,72.09,0,0,1,0,5,2017-05-26,1979-08-06,3,5,5,-1,TRUE,FALSE,TRUE,2,2,1
2017Q3,25.0631052,121.517461,448,18e3,1,40.15,0,0,1,0,3,2017-05-06,2008-06-23,1,14,8,-1,TRUE,TRUE,FALSE,1,1,1
2017Q3,25.0493179,121.5177851,548,33e3,1,60.21,0,0,1,0,3,2017-05-18,2009-07-24,15,18,10,-1,TRUE,TRUE,TRUE,1,1,1
2017Q3,25.038917,121.5353773,233,26e3,2,111.37,0,0,1,0,2,2017-05-22,1970-12-05,2,4,5,-1,TRUE,TRUE,TRUE,3,2,2
2017Q3,25.0398967,121.5458369,497,89e3,2,179.17,0,0,1,0,2,2017-05-22,1983-11-30,6,7,10,-1,TRUE,TRUE,TRUE,4,2,2
2017Q3,25.0398769,121.5518036,301,53e3,2,176.01,0,0,1,0,2,2017-05-07,1990-04-20,3,14,10,-1,TRUE,TRUE,TRUE,3,1,2
2017Q3,25.0250075,121.5450982,339,17e3,1,50.16,0,0,0,0,2,2017-05-17,1968-08-18,-1,4,9,-1,TRUE,FALSE,TRUE,1,1,1
2017Q3,25.0416949,121.548408,566,29e3,0,51.25,0,0,1,0,2,2017-05-31,1982-06-07,8,12,1,-1,FALSE,TRUE,FALSE,0,0,0
2017Q3,25.0357491,121.5568327,289,3e4,1,103.8,0,0,1,0,2,2017-05-19,NA,5,6,6,-1,TRUE,TRUE,TRUE,2,2,1
2017Q3,25.048493,121.5187377,571,52e3,1,91.13,0,0,1,0,3,2017-05-24,2009-07-24,9,18,10,-1,TRUE,TRUE,TRUE,2,1,1
2017Q3,25.0753886,121.520047,398,4e4,0,100.6,0,0,1,0,3,2017-05-24,NA,1,4,3,-1,FALSE,FALSE,TRUE,0,0,0
2017Q3,25.048493,121.5187377,847,4e4,1,47.21,0,0,1,0,3,2017-05-10,2009-07-24,9,18,10,-1,TRUE,TRUE,TRUE,1,1,1
2017Q3,25.0394942,121.4999673,353,53e3,0,150.17,0,0,1,1,8,2017-03-23,2007-11-19,1,15,3,-1,FALSE,TRUE,TRUE,0,0,0
2017Q3,25.0873596,121.563101,200,38500,2,192.05,0,0,1,1,5,2017-05-03,1993-01-14,7,9,6,-1,TRUE,TRUE,FALSE,3,2,2
2017Q3,25.0304139,121.517966,529,24500,1,46.34,0,0,1,0,12,2017-05-06,2009-04-03,9,15,10,-1,TRUE,TRUE,TRUE,1,1,1
2017Q3,25.0492864,121.52189919999999,365,33e3,2,90.34,0,0,1,0,11,2017-05-17,2008-01-04,8,12,10,-1,TRUE,TRUE,FALSE,3,2,2
2017Q3,25.0514181,121.5234488,310,1e5,0,323.04,0,0,1,0,11,2017-05-19,1977-10-24,2,9,3,-1,FALSE,TRUE,FALSE,0,0,0
2017Q3,25.049411,121.527082,457,12e3,4,26.25,0,0,0,0,11,2017-05-15,1981-06-30,4,5,5,-1,TRUE,TRUE,TRUE,4,4,4
2017Q3,25.065313,121.5245371,544,18e3,0,33.1,0,0,1,0,11,2017-04-11,2008-03-12,1,14,10,-1,FALSE,FALSE,TRUE,0,0,0
2017Q3,25.07832,121.558995,245,35e3,1,142.83,0,0,1,1,11,2017-05-19,2000-06-28,1,10,6,-1,TRUE,FALSE,TRUE,2,2,1
2017Q3,25.0633268,121.5243751,262,1e4,0,38.13,0,0,1,0,11,2017-05-31,1994-10-18,2,7,6,-1,FALSE,TRUE,FALSE,0,0,0
2017Q3,25.1059641,121.5235138,456,24e3,1,52.59,0,0,1,0,6,2017-05-27,2008-05-02,12,13,1,-1,TRUE,FALSE,TRUE,1,1,1
2017Q3,25.1163995,121.5339561,492,2e5,3,406.68,0,0,1,1,6,2017-05-15,1995-11-03,14,26,10,-1,TRUE,FALSE,FALSE,4,2,3
2017Q3,25.128841,121.533632,438,2e5,3,456.21,0,0,1,3,6,2017-05-16,2006-11-10,3,5,6,-1,TRUE,TRUE,FALSE,5,2,3
2017Q3,25.0362068,121.5601691,436,21e3,1,48.13,0,0,0,0,10,2017-05-31,1977-04-09,3,5,5,-1,TRUE,FALSE,FALSE,1,1,1
2017Q3,25.0378347,121.5684806,1001,980840,0,980.34,0,0,0,0,10,2017-04-24,2010-08-05,1,21,1,-1,FALSE,FALSE,FALSE,0,0,0
2017Q3,25.042415,121.568885,538,52500,0,97.59,0,0,1,0,10,2017-05-25,1983-10-04,1,4,3,-1,FALSE,FALSE,TRUE,0,0,0
2017Q3,25.0479181,121.5579899,247,26e3,2,105.39,0,0,1,0,7,2017-05-02,NA,4,4,5,-1,TRUE,FALSE,TRUE,3,2,2
2017Q3,25.0335054,121.5607789,310,19e3,1,61.33,6.84,1,1,0,10,2017-05-24,1998-10-19,11,14,8,-1,TRUE,TRUE,TRUE,1,0,1
2017Q3,25.056652,121.545996,268,32e3,2,119.31,0,0,1,0,7,2017-05-31,1986-09-09,3,5,6,-1,TRUE,FALSE,TRUE,2,2,2
2017Q3,25.053359,121.547677,1165,25e3,0,21.46,21.46,0,1,0,7,2017-05-17,1985-08-19,1,7,6,-1,FALSE,FALSE,FALSE,0,0,0
2017Q3,25.04234,121.565476,362,45e4,0,1242.53,1913,2,1,0,10,2017-05-19,1984-08-10,14,14,10,-1,FALSE,TRUE,FALSE,0,0,0
2017Q3,25.0620276,121.5671175,570,55e3,0,96.53,107.5,1,1,1,7,2017-05-19,NA,1,4,5,-1,TRUE,FALSE,TRUE,2,0,0
2017Q3,25.0409273,121.5753577,500,30650,0,61.31,0,0,1,0,10,2017-02-22,1997-01-21,5,18,1,-1,FALSE,FALSE,FALSE,0,0,0
2017Q3,25.0487289,121.5615719,320,69e3,0,215.94,0,0,1,1,7,2017-05-16,1992-01-31,5,7,1,-1,FALSE,TRUE,FALSE,0,0,0
2017Q3,25.0331392,121.5585227,268,19800,1,73.79,0,0,1,0,10,2017-05-04,1977-04-02,6,12,10,-1,TRUE,TRUE,FALSE,1,1,1
2017Q3,25.106244,121.530126,250,37e3,2,147.89,0,0,1,0,6,2017-05-27,1997-06-12,9,11,10,-1,TRUE,FALSE,TRUE,3,2,2
2017Q3,25.1145282,121.5274021,642,65e3,0,101.2,0,0,1,0,6,2017-05-22,1969-08-03,1,3,5,-1,FALSE,FALSE,FALSE,0,0,0
2017Q3,25.0794595,121.5637412,349,153222,0,438.54,0,0,1,2,5,2017-05-17,2002-08-26,3,10,2,-1,FALSE,TRUE,FALSE,0,0,0
2017Q3,25.0514579,121.5272865,576,45e3,1,78.12,12.06,1,1,0,11,2017-05-10,1982-11-15,4,9,10,-1,TRUE,FALSE,TRUE,2,1,1
2017Q3,25.0492864,121.52189919999999,604,29500,1,48.83,0,0,1,0,11,2017-05-15,2008-01-04,9,12,10,-1,TRUE,TRUE,TRUE,1,1,1
2017Q3,25.049443,121.5334143,426,3e4,1,70.5,0,0,1,0,11,2017-05-16,2013-09-03,2,7,6,-1,TRUE,TRUE,TRUE,1,1,1
2017Q3,25.0591888,121.5217036,605,108500,0,179.34,0,0,1,0,11,2017-05-15,1971-11-15,5,11,1,-1,FALSE,TRUE,FALSE,0,0,0
2017Q3,25.0783433,121.5658219,349,111300,0,319.18,0,0,1,0,5,2017-05-16,2009-01-16,5,10,1,-1,FALSE,TRUE,FALSE,0,0,0
2017Q3,25.0797722,121.5459151,770,85140,2,110.56,23.67,0,1,0,11,2017-05-19,NA,-1,2,3,-1,TRUE,FALSE,FALSE,0,2,2
2017Q3,25.0419501,121.5190285,666,7e4,1,105.03,0,0,1,0,12,2017-05-12,2013-01-25,4,9,6,-1,TRUE,TRUE,TRUE,2,1,1
2017Q3,25.0423497,121.5140234,427,65e3,2,152.26,0,0,2,0,12,2017-05-09,NA,3,8,6,-1,TRUE,FALSE,TRUE,0,1,2
2017Q3,25.0317743,121.5521531,269,31e3,2,115.03,0,0,1,0,2,2017-05-19,1981-03-31,3,7,6,-1,TRUE,FALSE,TRUE,3,2,2
2017Q3,25.0268381,121.5436995,346,55e3,1,158.95,0,0,1,0,2,2017-06-02,1993-04-07,8,12,10,-1,TRUE,FALSE,FALSE,2,2,1
2017Q3,25.0294674,121.5405555,701,31e3,1,44.22,0,0,1,0,2,2017-05-31,2015-05-11,3,7,6,-1,TRUE,FALSE,TRUE,1,0,1
2017Q3,25.0294674,121.5405555,719,3e4,1,41.74,0,0,1,0,2,2017-05-29,2015-05-11,4,7,6,-1,TRUE,FALSE,TRUE,1,0,1
2017Q3,25.0434198,121.5440402,634,27e3,1,42.61,0,0,1,0,2,2017-06-01,2006-04-24,9,10,6,-1,TRUE,FALSE,TRUE,1,1,1
2017Q3,25.0431428,121.5498266,564,7e4,1,124.2,0,0,1,0,2,2017-05-25,2013-10-03,7,7,6,-1,TRUE,TRUE,TRUE,2,2,1
2017Q3,25.0334152,121.5318952,359,46e3,0,128.05,0,0,1,0,2,2017-05-08,1978-08-24,12,14,10,-1,FALSE,TRUE,FALSE,0,0,0
2017Q3,25.0256837,121.5492929,467,32e3,0,68.47,0,0,1,0,2,2017-05-10,NA,9,17,10,-1,FALSE,TRUE,FALSE,0,0,0
2017Q3,25.0266083,121.5438961,545,25e3,1,45.89,0,0,1,0,2,2017-05-10,2008-01-25,6,12,8,-1,TRUE,TRUE,FALSE,1,1,1
2017Q3,25.0407239,121.545759,298,58e3,2,194.9,0,0,1,0,2,2017-05-10,2005-04-20,4,8,6,-1,TRUE,TRUE,TRUE,3,2,2
2017Q3,25.048493,121.5187377,612,65e3,2,106.28,0,0,1,0,3,2017-05-15,2009-07-24,6,18,10,-1,TRUE,TRUE,TRUE,2,2,2
2017Q3,25.048493,121.5187377,650,47e3,1,72.32,0,0,1,0,3,2017-05-18,2009-07-24,9,18,10,-1,TRUE,TRUE,TRUE,2,1,1
2017Q3,25.048493,121.5187377,637,64e3,1,100.47,0,0,1,0,3,2017-05-28,2009-07-24,15,18,10,-1,TRUE,TRUE,TRUE,2,1,1
2017Q3,25.025856,121.522452,306,57e3,2,186.28,0,0,1,0,12,2017-05-23,2008-02-14,6,14,10,-1,TRUE,TRUE,TRUE,2,1,2
2017Q3,25.0884231,121.5850728,225,17e3,1,75.63,0,0,1,0,5,2017-05-06,1985-01-11,5,5,5,-1,TRUE,FALSE,TRUE,2,1,1
2017Q3,25.0841887,121.5525673,397,32e3,1,80.51,0,0,1,0,11,2017-05-12,2008-03-28,7,11,10,-1,TRUE,TRUE,TRUE,2,1,1
2017Q3,25.049443,121.5334143,558,49949,1,89.57,0,0,1,0,11,2017-05-11,2013-09-03,5,7,6,-1,TRUE,TRUE,TRUE,2,1,1
2017Q3,25.0829286,121.5960241,423,7e4,2,165.32,0,0,1,0,5,2017-05-16,2003-09-30,7,14,10,-1,TRUE,TRUE,TRUE,4,2,2
2017Q3,25.0499592,121.5271009,520,42e3,2,80.72,0,0,1,0,11,2017-05-26,2012-02-10,5,7,6,-1,TRUE,TRUE,TRUE,2,1,2
2017Q3,25.071814,121.580692,287,64714,0,225.19,225.19,1,1,0,5,2017-05-08,1999-06-30,3,6,1,-1,TRUE,TRUE,FALSE,1,0,0
2017Q3,25.0774197,121.5617804,487,2e5,3,410.69,0,0,1,2,11,2017-05-31,2000-12-30,6,14,10,-1,TRUE,TRUE,TRUE,3,2,3
2017Q3,25.109478,121.5284188,275,6e4,2,217.98,0,0,1,0,6,2017-05-22,2014-02-13,2,12,10,-1,TRUE,TRUE,FALSE,2,2,2
2017Q3,25.1053966,121.5291697,383,60320,2,157.29,0,0,1,1,6,2017-05-23,2002-12-31,4,9,6,-1,TRUE,TRUE,TRUE,3,2,2
2017Q3,25.112843,121.52523,425,83e3,2,195.4,0,0,1,1,1,2017-05-19,2007-05-21,6,15,10,-1,TRUE,TRUE,TRUE,3,2,2
2017Q3,25.0621336,121.6131989,151,17e3,0,112.48,0,0,1,0,4,2017-05-10,NA,5,5,5,-1,FALSE,FALSE,FALSE,0,0,0
2017Q3,25.0621336,121.6131989,194,37e3,3,190.64,0,0,1,0,4,2017-05-08,NA,3,5,5,-1,TRUE,TRUE,TRUE,5,2,3
2017Q3,25.0495951,121.5586844,381,141750,2,371.89,0,0,1,0,7,2017-06-02,1991-08-05,7,15,1,-1,TRUE,TRUE,TRUE,6,2,2
2017Q3,25.0546065,121.6002225,394,9e4,3,228.49,0,0,2,0,4,2017-05-27,1990-11-28,-1,17,10,-1,TRUE,TRUE,TRUE,3,2,3
2017Q3,25.059912,121.547497,505,16e3,4,31.66,0,0,0,0,7,2017-05-15,1979-01-03,5,5,5,-1,TRUE,FALSE,TRUE,4,4,4
2017Q3,25.0503171,121.5662306,451,26e3,1,57.69,0,0,1,0,7,2017-05-03,1974-05-20,1,6,5,-1,TRUE,FALSE,FALSE,0,0,1
2017Q3,25.0295752,121.5838014,654,65e3,1,99.37,0,0,0,0,10,2017-05-02,1989-07-14,1,7,6,-1,TRUE,FALSE,FALSE,0,2,1
2017Q3,25.060119,121.611055,165,48e3,2,290.35,0,0,1,1,4,2017-05-22,2016-04-11,11,15,10,-1,TRUE,TRUE,TRUE,3,2,2
2017Q3,25.0591259,121.548521,392,105e3,0,267.71,0,0,1,0,7,2017-05-03,1983-08-19,1,7,6,-1,FALSE,FALSE,FALSE,0,0,0
2017Q3,25.0264811,121.5699957,385,27e3,1,70.16,0,0,1,0,10,2017-05-31,2009-04-08,8,13,8,-1,TRUE,TRUE,TRUE,1,1,1
2017Q3,25.1230439,121.4667326,302,24500,1,81.03,0,0,1,0,1,2017-05-18,2008-10-13,3,14,10,-1,TRUE,TRUE,FALSE,2,1,1
2017Q3,25.1281449,121.5149191,377,1e5,2,264.93,0,0,1,1,1,2017-05-17,1965-04-30,-1,2,9,-1,TRUE,TRUE,FALSE,2,1,2
2017Q3,25.0909524,121.5218357,283,66610,3,235.18,0,0,1,0,6,2017-05-22,2007-10-25,1,12,10,-1,TRUE,TRUE,TRUE,3,2,3
2017Q3,25.1194644,121.5296084,388,75e3,2,193.28,0,0,1,0,6,2017-05-19,1994-07-04,4,9,6,-1,TRUE,TRUE,TRUE,4,2,2
2017Q3,25.1087813,121.5328898,457,85e3,2,185.97,0,0,1,0,6,2017-05-22,2006-07-04,9,10,10,-1,TRUE,TRUE,TRUE,4,2,2
2017Q3,25.0467239,121.5334116,317,35e3,0,110.28,0,0,1,0,11,2017-05-17,NA,-1,2,3,-1,FALSE,FALSE,FALSE,0,0,0
2017Q3,25.0838564,121.572661,335,4e4,2,119.48,0,0,1,1,5,2017-05-16,2008-11-19,11,13,10,-1,TRUE,TRUE,TRUE,3,2,2
2017Q3,25.0809244,121.5907117,453,158930,0,350.46,49.71,0,1,0,5,2017-05-17,1999-02-05,2,9,1,-1,FALSE,TRUE,FALSE,0,0,0
2017Q3,25.085743,121.553669,526,45e3,2,85.63,0,0,1,0,11,2017-05-25,2013-09-04,4,14,10,-1,TRUE,TRUE,TRUE,2,2,2
2017Q3,25.0576603,121.5230347,313,41400,1,132.32,0,0,1,0,11,2017-05-16,2009-10-27,4,12,10,-1,TRUE,TRUE,TRUE,2,2,1
2017Q3,25.0828044,121.5530511,295,136e3,4,461.24,0,0,1,2,11,2017-05-31,2010-06-24,3,11,10,-1,TRUE,TRUE,FALSE,4,2,4
2017Q3,25.0598864,121.5334014,496,141900,2,286.18,0,0,1,0,11,2017-05-19,1983-01-07,2,7,3,-1,TRUE,FALSE,TRUE,4,2,2
2017Q3,25.0559502,121.5242173,462,22222,1,48.13,0,0,1,0,11,2017-05-08,1999-09-28,13,16,10,-1,TRUE,TRUE,TRUE,1,1,1
2017Q3,25.0532888,121.5229323,423,4e4,1,94.55,0,0,1,0,11,2017-05-08,2011-01-28,4,14,10,-1,TRUE,TRUE,TRUE,1,1,1
2017Q3,25.0797709,121.569548,488,5e5,0,1024.85,0,0,2,6,5,2017-05-08,1998-11-11,1,8,3,-1,TRUE,TRUE,FALSE,1,1,0
2017Q3,25.0827209,121.591925,463,33e3,0,71.31,9.43,1,1,0,5,2017-05-29,2011-10-28,1,12,3,-1,FALSE,FALSE,FALSE,0,0,0
2017Q3,25.0509211,121.5245641,600,6e4,1,99.96,0,0,1,0,11,2017-05-20,2011-01-28,1,14,10,-1,TRUE,TRUE,TRUE,2,1,1
2017Q3,25.0616336,121.52223,409,16e3,1,39.12,0,0,1,0,11,2017-05-24,1977-04-15,7,8,8,-1,TRUE,FALSE,TRUE,1,1,1
2017Q3,25.0603725,121.5412233,547,7e4,0,127.88,0,0,1,0,11,2017-05-31,1983-10-24,1,7,3,-1,FALSE,FALSE,TRUE,0,0,0
2017Q3,25.082698,121.590481,551,28e3,1,50.81,0,0,0,0,5,2017-05-19,1995-05-17,7,9,6,-1,TRUE,TRUE,TRUE,1,1,1
2017Q3,25.081131,121.5976136,329,58582,2,177.85,0,0,1,1,5,2017-05-26,2010-05-18,9,14,10,-1,TRUE,TRUE,TRUE,3,2,2
2017Q3,25.0542013,121.5278274,418,33e3,1,78.9,0,0,1,0,11,2017-05-27,1996-07-18,12,17,10,-1,TRUE,TRUE,TRUE,1,2,1
2017Q3,25.0556613,121.5301503,868,52e3,1,59.9,0,0,1,1,11,2017-05-25,2015-10-14,8,11,10,-1,TRUE,TRUE,TRUE,2,1,1
2017Q3,25.06417,121.5245646,311,5e4,2,160.97,0,0,1,0,11,2017-05-29,2012-03-27,11,15,10,-1,TRUE,TRUE,TRUE,2,2,2
2017Q3,25.0834859,121.5522877,473,44e3,1,93.06,0,0,1,1,11,2017-05-31,2015-10-20,3,9,6,-1,TRUE,TRUE,TRUE,2,1,1
2017Q3,25.0419004,121.5440748,433,43e3,1,99.35,0,0,1,0,2,2017-05-15,1983-07-26,6,7,6,-1,TRUE,FALSE,TRUE,3,2,1
2017Q3,25.0264132,121.4948432,266,9e3,0,33.86,0,0,1,0,8,2017-05-31,1992-09-21,3,6,6,-1,FALSE,TRUE,TRUE,0,0,0
2017Q3,25.0261029,121.550246,504,5e4,1,99.17,0,0,1,0,2,2017-05-30,1985-06-12,15,17,10,-1,TRUE,TRUE,TRUE,2,1,1
2017Q3,25.0346782,121.5385258,371,6e4,2,161.52,0,0,1,0,2,2017-05-23,1989-02-21,-1,25,10,-1,TRUE,FALSE,FALSE,3,0,2
2017Q3,25.0252948,121.5419564,360,14e3,0,38.85,0,0,1,0,2,2017-05-22,1983-02-18,12,12,1,-1,FALSE,TRUE,FALSE,0,0,0
2017Q3,25.0361439,121.5458676,1602,164604,0,102.78,0,0,1,0,2,2017-05-03,NA,1,4,3,-1,FALSE,FALSE,TRUE,0,0,0
2017Q3,25.0382984,121.5440218,471,69600,2,147.71,0,0,2,0,2,2017-04-28,2008-07-01,4,9,6,-1,TRUE,TRUE,TRUE,2,2,2
2017Q3,25.0261029,121.550246,397,91642,2,230.64,0,0,1,0,2,2017-06-01,1989-08-10,16,25,10,-1,TRUE,TRUE,TRUE,4,2,2
2017Q3,25.0382005,121.5467397,479,21e4,0,438.44,0,0,2,0,2,2017-05-12,NA,6,14,7,-1,FALSE,TRUE,FALSE,0,0,0
2017Q3,25.0231275,121.5499803,473,5e4,0,105.6,0,0,1,0,2,2017-05-31,NA,1,4,5,-1,FALSE,FALSE,FALSE,0,0,0
2017Q3,25.045347,121.511514,363,285e3,0,784.68,0,0,1,0,12,2017-05-18,2002-08-28,3,13,1,-1,FALSE,TRUE,FALSE,0,0,0
2017Q3,25.055664,121.509845,426,5e4,1,117.36,0,0,1,0,3,2017-05-19,1972-04-24,1,4,5,-1,TRUE,FALSE,TRUE,0,0,1
